CAT_MAT;DESCRICAO;DOSAGEM;DOSE_DE_USO;APRESENTACAO;QUANT_DOSE_USO;QUANT_FRAC_APRESENT;FORMA_FARMACEUTICA;FRACIONADO;SOLICITA_FAR;TIPO;STATUS
332848;CALCIPOTRIOL, ASSOCIADA COM BETAMETASONA DIPROPIONATO, POMADA;0,05 + 0,5 | MG/G;1 | BISNAGA;BISNAGA 30 G;1;30;BISNAGA;NAO;NAO;MED;Ativo
332848;CALCIPOTRIOL, ASSOCIADA COM BETAMETASONA DIPROPIONATO, POMADA;0,05 + 0,5 | MG/G;1;;;;;;;MED;Ativo
332849.2;CALCIPOTRIOL, POMADA (BISNAGA 15 G);50 | MCG/G;1;;;;;;;MED;Ativo
332849.2;CALCIPOTRIOL, POMADA (BISNAGA 15 G);50 | MCG/G;1 | BISNAGA;BISNAGA 15 G;1;30;BISNAGA;NAO;NAO;MED;Ativo
332849.1;CALCIPOTRIOL, POMADA (BISNAGA 30 G);50 | MCG/G;1;;;;;;;MED;Ativo
332849.1;CALCIPOTRIOL, POMADA (BISNAGA 30 G);50 | MCG/G;1 | BISNAGA;BISNAGA 30 G;1;30;BISNAGA;NAO;NAO;MED;Ativo
338883;CALCITONINA SINTETICA, DE SALMAO, SPRAY NASAL;200 | UI/DOSE;1;;;;;;;MED;Ativo
338883;CALCITONINA SINTETICA, DE SALMAO, SPRAY NASAL;200 | UI/DOSE;1 | FR;FRASCO 2 ML;1;2;FR;NAO;NAO;MED;Ativo
271101;CALCITRIOL;0.25 | MCG  ;1;;;;;;;MED;Inativo
271101;CALCITRIOL;0.25 | MCG  ;1 | COMP;COMPRIMIDO 0,25 MCG;1;1;COMP;NAO;NAO;MED;Inativo
292416;CALCITRIOL, SOLUCAO INJETAVEL;1 | MCG/ML;1 | MCG;AMPOLA 1 ML;1;1;AMP;SIM;SIM;MED;Ativo
292416;CALCITRIOL, SOLUCAO INJETAVEL;1 | MCG/ML;1;;;;;;;MED;Ativo
274506;CANDESARTANA;8 | MG;1;;;;;;;MED;Ativo
274506;CANDESARTANA;8 | MG;1 | COMP;COMPRIMIDO 8 MG;1;8;COMP;NAO;NAO;MED;Ativo
268403;CAPECITABINA;500 | MG;1;;;;;;;MED;Inativo
268403;CAPECITABINA;500 | MG;1 | COMP;COMPRIMIDO 500 MG;1;500;COMP;NAO;NAO;MED;Inativo
267615;CAPTOPRIL;50 | MG;1;;;;;;;MED;Inativo
267613;CAPTOPRIL;25 | MG;1;;;;;;;MED;Inativo
267615;CAPTOPRIL;50 | MG;1 | COMP;COMPRIMIDO 50 MG;1;50;COMP;NAO;NAO;MED;Inativo
267613;CAPTOPRIL;25 | MG;1 | COMP;COMPRIMIDO 25 MG;1;25;COMP;NAO;NAO;MED;Inativo
267614;CAPTOPRIL;12.5 | MG;1 | COMP;COMPRIMIDO 12,5 MG;1;13;COMP;NAO;NAO;MED;Inativo
267614;CAPTOPRIL;12.5 | MG;1;;;;;;;MED;Inativo
282220.1;CARBACOL F/A 1,5 ML;0.1 | MG/ML;1 | FR/AMP;FRASCO-AMPOLA 1,5 ML;1;2;FR/AMP;NAO;NAO;MED;Inativo
282220.1;CARBACOL F/A 1,5 ML;0.1 | MG/ML;1;;;;;;;MED;Inativo
282220.2;CARBACOL F/A 2 ML;0.1 | MG/ML;1;;;;;;;MED;Inativo
282220.2;CARBACOL F/A 2 ML;0.1 | MG/ML;1 | FR/AMP;FRASCO-AMPOLA 2 ML;1;2;FR/AMP;NAO;NAO;MED;Inativo
267618;CARBAMAZEPINA;200 | MG;1 | COMP;COMPRIMIDO 200 MG;1;200;COMP;NAO;NAO;MED;Inativo
267618;CARBAMAZEPINA;200 | MG;1;;;;;;;MED;Inativo
272454.2;CARBAMAZEPINA FR 100 ML;20 | MG/ML;1;;;;;;;MED;Inativo
272454.2;CARBAMAZEPINA FR 100 ML;20 | MG/ML;1 | ML;FRASCO 100 ML;1;120;FR;SIM;SIM;MED;Inativo
282223;CARBOCISTEINA;50 | MG/ML;1;;;;;;;MED;Inativo
282223;CARBOCISTEINA;50 | MG/ML;1 | GT;FRASCO 20 ML;1;400;FR;SIM;SIM;MED;Inativo
282224.1;CARBOCISTEINA, XAROPE ADULTO (FRASCO 100 ML);50 | MG/ML;1;;;;;;;MED;Ativo
282224.1;CARBOCISTEINA, XAROPE ADULTO (FRASCO 100 ML);50 | MG/ML;1 | FR;FRASCO 100 ML;1;100;FR;NAO;NAO;MED;Ativo
282224.2;CARBOCISTEINA, XAROPE ADULTO (FRASCO 80 ML);50 | MG/ML;1;;;;;;;MED;Ativo
282224.2;CARBOCISTEINA, XAROPE ADULTO (FRASCO 80 ML);50 | MG/ML;1 | FR;FRASCO 80 ML;1;100;FR;NAO;NAO;MED;Ativo
282222.1;CARBOCISTEINA, XAROPE INFANTIL (FRASCO 100 ML);20 | MG/ML;1;;;;;;;MED;Ativo
282222.1;CARBOCISTEINA, XAROPE INFANTIL (FRASCO 100 ML);20 | MG/ML;1 | FR;FRASCO 100 ML;1;100;FR;NAO;NAO;MED;Ativo
282222.2;CARBOCISTEINA, XAROPE INFANTIL (FRASCO 80 ML);20 | MG/ML;1;;;;;;;MED;Ativo
282222.2;CARBOCISTEINA, XAROPE INFANTIL (FRASCO 80 ML);20 | MG/ML;1 | FR;FRASCO 80 ML;1;100;FR;NAO;NAO;MED;Ativo
394848;CARBONATO DA CALCIO COM VITAMINA D3;600 | MG;1;;;;;;;MED;Inativo
394848;CARBONATO DA CALCIO COM VITAMINA D3;600 | MG;1 | COMP;COMPRIMIDOS;1;;COMP;NAO;NAO;MED;Inativo
270895;CARBONATO DE CALCIO;500 | MG;1 | COMP;COMPRIMIDO 500 MG;1;500;COMP;NAO;NAO;MED;Inativo
270895;CARBONATO DE CALCIO;500 | MG;1;;;;;;;MED;Inativo
271359;CARBONATO DE CALCIO, ASSOCIADO COM LACTOGLICONATO DE CALCIO, CONTENDO SACARINA E 588MG DE SACAROSE, ;500 | MG;1;;;;;;;MED;Ativo
271359;CARBONATO DE CALCIO, ASSOCIADO COM LACTOGLICONATO DE CALCIO, CONTENDO SACARINA E 588MG DE SACAROSE, ;500 | MG;1 | COMP;COMPRIMIDO 500 MG;1;500;COMP;NAO;NAO;MED;Ativo
267621;CARBONATO DE LITIO;300 | MG;1;;;;;;;MED;Ativo
267621;CARBONATO DE LITIO;300 | MG;1 | COMP;COMPRIMIDO 300 MG;1;300;COMP;NAO;NAO;MED;Ativo
270409;CARBOPLATINA INJ;450 | MG;1 | MG;FRASCO-AMPOLA;1;450;FR/AMP;SIM;SIM;MED;Inativo
270411;CARBOPLATINA INJ;150 | MG;1 | MG;FRASCO-AMPOLA;1;150;FR/AMP;SIM;SIM;MED;Inativo
270409;CARBOPLATINA INJ;450 | MG;1;;;;;;;MED;Inativo
270411;CARBOPLATINA INJ;150 | MG;1;;;;;;;MED;Inativo
305428.1;CARBOXIMETILCELULOSE FR 15 ML;5 | MG/ML;1;;;;;;;MED;Inativo
305428.1;CARBOXIMETILCELULOSE FR 15 ML;5 | MG/ML;1 | FR;FRASCO 15 ML;1;15;FR;NAO;NAO;MED;Inativo
305428.2;CARBOXIMETILCELULOSE FR 5 ML;5 | MG/ML;1;;;;;;;MED;Inativo
305428.2;CARBOXIMETILCELULOSE FR 5 ML;5 | MG/ML;1 | FR;FRASCO 5 ML;1;15;FR;NAO;NAO;MED;Inativo
383409;CARMELOSE SODICA, ASSOCIADA A GLICERINA, SOLUCAO OFTALMICA;5 + 9 | MG/ML;1;;;;;;;MED;Ativo
383409;CARMELOSE SODICA, ASSOCIADA A GLICERINA, SOLUCAO OFTALMICA;5 + 9 | MG/ML;1 | FR;FRASCO 15 ML;1;15;FR;NAO;NAO;MED;Ativo
305429;CARMELOSE SODICA, SOLUCAO OFTALMICA;10 | MG/ML;1 | FR;FRASCO 3 ML;1;3;FR;NAO;NAO;MED;Ativo
305429;CARMELOSE SODICA, SOLUCAO OFTALMICA;10 | MG/ML;1;;;;;;;MED;Ativo
398176;CARNITINA, L-CARNITINA, SOLUCAO ORAL, FORMULACAO ESPECIALMENTE MANIPULADA;10 | MG/ML;1;;;;;;;MED;Ativo
398176;CARNITINA, L-CARNITINA, SOLUCAO ORAL, FORMULACAO ESPECIALMENTE MANIPULADA;10 | MG/ML;1 | FR;FRASCO 120 ML;1;120;FR;NAO;NAO;MED;Ativo
395721.2;CARVAO ATIVADO, PO PRETO, INODORO, C, PUREZA MINIMA DE 90PCT, CAS 7440-44-0 (ENVELOPE 50 G);12.01 | G/MOL;1;;;;;;;MED;Ativo
395721.2;CARVAO ATIVADO, PO PRETO, INODORO, C, PUREZA MINIMA DE 90PCT, CAS 7440-44-0 (ENVELOPE 50 G);12.01 | G/MOL;1 | ENV;ENVELOPE 50 G;1;250;ENV;NAO;NAO;MED;Ativo
395721.1;CARVAO ATIVADO, PO PRETO, INODORO, C, PUREZA MINIMA DE 90PCT, CAS 7440-44-0 (GRAMA 250 G);12.01 | G/MOL;1 | ENV;GRAMA 250 G;1;250;G;NAO;NAO;MED;Ativo
395721.1;CARVAO ATIVADO, PO PRETO, INODORO, C, PUREZA MINIMA DE 90PCT, CAS 7440-44-0 (GRAMA 250 G);12.01 | G/MOL;1;;;;;;;MED;Ativo
267564;CARVEDILOL;12.5 | MG;1 | COMP;COMPRIMIDO 12,5 MG;1;13;COMP;NAO;NAO;MED;Inativo
267564;CARVEDILOL;12.5 | MG;1;;;;;;;MED;Inativo
267566;CARVEDILOL;3.125 | MG;1;;;;;;;MED;Inativo
267566;CARVEDILOL;3.125 | MG;1 | COMP;COMPRIMIDO 3,125 MG;1;3;COMP;NAO;NAO;MED;Inativo
271656;CASPOFUNGINA INJ;70 | MG;1;;;;;;;MED;Inativo
271657;CASPOFUNGINA INJ;50 | MG;1;;;;;;;MED;Inativo
271657;CASPOFUNGINA INJ;50 | MG;1 | MG;FRASCO-AMPOLA;1;50;FR/AMP;SIM;SIM;MED;Inativo
271656;CASPOFUNGINA INJ;70 | MG;1 | MG;FRASCO-AMPOLA;1;70;FR/AMP;SIM;SIM;MED;Inativo
390976;CATETER BAL?O PARA ANGIOPLASTIA INFRA-PATELAR, OTW, COMPATIVELCOM FIO GUIA 0,018, COMPRIMENTO DO CAT; | ;0 | ;;;;;;;MED;Inativo
390976;CATETER BAL?O PARA ANGIOPLASTIA INFRA-PATELAR, OTW, COMPATIVELCOM FIO GUIA 0,018, COMPRIMENTO DO CAT; | ;0;;;;;;;MED;Inativo
274502;CEFACLOR MONOIDRATO, SUSPENSAO ORAL;50 | MG/ML;1;;;;;;;MED;Ativo
274502;CEFACLOR MONOIDRATO, SUSPENSAO ORAL;50 | MG/ML;1 | FR;FRASCO 80 ML;1;80;FR;NAO;NAO;MED;Ativo
271980;CEFADROXILA, SUSPENSAO ORAL;50 | MG/ML;1;;;;;;;MED;Ativo
271980;CEFADROXILA, SUSPENSAO ORAL;50 | MG/ML;1 | FR;FRASCO 100 ML;1;100;FR;NAO;NAO;MED;Ativo
267625;CEFALEXINA;500 | MG;1;;;;;;;MED;Inativo
267625;CEFALEXINA;500 | MG;1 | CPS;CAPSULA 500 MG;1;500;CPS;NAO;NAO;MED;Inativo
331555.2;CEFALEXINA FR 60 ML;50 | MG/ML;1 | ML;FRASCO 60 ML;1;100;FR;SIM;SIM;MED;Inativo
331555.2;CEFALEXINA FR 60 ML;50 | MG/ML;1;;;;;;;MED;Inativo
327792;CEFALEXINA, PO P/ SUSPENSAO ORAL;25 | MG/ML;1;;;;;;;MED;Ativo
397566;CEFALEXINA, PO P/ SUSPENSAO ORAL;100 | MG/ML;1 | ML;FRASCO 15 ML;1;15;FR;NAO;NAO;MED;Ativo
397566;CEFALEXINA, PO P/ SUSPENSAO ORAL;100 | MG/ML;1;;;;;;;MED;Ativo
327792;CEFALEXINA, PO P/ SUSPENSAO ORAL;25 | MG/ML;1 | ML;FRASCO 60 ML;1;60;FR;NAO;NAO;MED;Ativo
331555.1;CEFALEXINA PO P/ SUSPENSAO ORAL (FRASCO 100 ML);50 | MG/ML;1;;;;;;;MED;Ativo
331555.1;CEFALEXINA PO P/ SUSPENSAO ORAL (FRASCO 100 ML);50 | MG/ML;1 | ML;FRASCO 100 ML;1;100;FR;SIM;SIM;MED;Ativo
268405;CEFAZOLINA;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
268405;CEFAZOLINA;1 | G    ;1;;;;;;;MED;Inativo
339846;CEFEPIMA;1 | G    ;1;;;;;;;MED;Inativo
339847;CEFEPIMA;2 | G    ;1 | G;FRASCO-AMPOLA 1 ML;1;2;FR/AMP;SIM;SIM;MED;Inativo
339846;CEFEPIMA;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
339847;CEFEPIMA;2 | G    ;1;;;;;;;MED;Inativo
268411;CEFOTAXIMA;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
268411;CEFOTAXIMA;1 | G    ;1;;;;;;;MED;Inativo
269960;CEFOXITINA;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
269960;CEFOXITINA;1 | G    ;1;;;;;;;MED;Inativo
268412;CEFTAZIDIMA;1 | G    ;1;;;;;;;MED;Inativo
268412;CEFTAZIDIMA;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
268414;CEFTRIAXONA EV;1 | G    ;1;;;;;;;MED;Inativo
268414;CEFTRIAXONA EV;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
268415;CEFTRIAXONA SODICA, INTRAMUSCULAR;1 | G    ;1 | ML;FRASCO-AMPOLA 1 ML;1;1;FR/AMP;NAO;NAO;MED;Ativo
268415;CEFTRIAXONA SODICA, INTRAMUSCULAR;1 | G    ;1;;;;;;;MED;Ativo
271987;CEFUROXIMA;750 | MG;1 | MG;FRASCO-AMPOLA;1;750;FR/AMP;SIM;SIM;MED;Inativo
271987;CEFUROXIMA;750 | MG;1;;;;;;;MED;Inativo
271989;CEFUROXIMA ACETIL;500 | MG;1;;;;;;;MED;Inativo
271989;CEFUROXIMA ACETIL;500 | MG;1 | COMP;COMPRIMIDOS;1;;COMP;NAO;NAO;MED;Inativo
270114;CETAMINA;50 | MG;1;;;;;;;MED;Inativo
270114;CETAMINA;50 | MG;1 | MG;FRASCO-AMPOLA;1;50;FR/AMP;SIM;SIM;MED;Inativo
340438;CETAMINA CLORIDRATO, SOLUCAO INJETAVEL;100 | MG;1 | MG;FRASCO-AMPOLA;1;100;FR/AMP;SIM;SIM;MED;Ativo
332589;CETAMINA CLORIDRATO, SOLUCAO INJETAVEL;50 | MG/ML;1;;;;;;;MED;Ativo
340438;CETAMINA CLORIDRATO, SOLUCAO INJETAVEL;100 | MG;1;;;;;;;MED;Ativo
332589;CETAMINA CLORIDRATO, SOLUCAO INJETAVEL;50 | MG/ML;1 | MG;FRASCO-AMPOLA;1;50;FR/AMP;SIM;SIM;MED;Ativo
272477;CETIRIZINA;10 | MG;1 | COMP;COMPRIMIDO 10 MG;1;10;COMP;NAO;NAO;MED;Inativo
272477;CETIRIZINA;10 | MG;1;;;;;;;MED;Inativo
297787.1;CETIRIZINA DICLORIDRATO SOLUCAO ORAL (FRASCO 80 ML);1 | MG/ML;1;;;;;;;MED;Inativo
297787.1;CETIRIZINA DICLORIDRATO SOLUCAO ORAL (FRASCO 80 ML);1 | MG/ML;1 | ML;FRASCO 80 ML;1;80;FR;SIM;SIM;MED;Inativo
297787;CETIRIZINA, 1MG/ML, SOLUCAO ORAL (FRASCO 120ML);1  | MG/ML;10;;;;;;;MED;Inativo
297787;CETIRIZINA, 1MG/ML, SOLUCAO ORAL (FRASCO 120ML);1  | MG/ML;10 | ML;CETIRIZINA DICLORIDRATO, 1MG/ML, SOLUCAO ORAL;1;;MG;SIM;SIM;MED;Inativo
297787.2;CETIRIZINAFR 75 ML;1 | MG/ML;1;;;;;;;MED;Inativo
297787.2;CETIRIZINAFR 75 ML;1 | MG/ML;1 | ML;FRASCO 75 ML;1;80;FR;SIM;SIM;MED;Inativo
267151;CETOCONAZOL;200 | MG;1 | COMP;COMPRIMIDO 200 MG;1;;COMP;NAO;NAO;MED;Inativo
267151;CETOCONAZOL;200 | MG;1;;;;;;;MED;Inativo
308736;CETOCONAZOL CR;2 | %    ;1 | G;BISNAGA 30 G;1;30;BISNAGA;SIM;SIM;MED;Inativo
308736;CETOCONAZOL CR;2 | %    ;1;;;;;;;MED;Inativo
271103;CETOCONAZOL, SHAMPOO;2 | PCT;1 | FR;FRASCO 100 ML;1;100;FR;NAO;NAO;MED;Ativo
271103;CETOCONAZOL, SHAMPOO;2 | PCT;1;;;;;;;MED;Ativo
340101;CETOPROFENO EV;100 | MG;1 | MG;FRASCO-AMPOLA;1;100;FR/AMP;SIM;SIM;MED;Inativo
340101;CETOPROFENO EV;100 | MG;1;;;;;;;MED;Inativo
340100;CETOPROFENO IM;50 | MG/ML;1 | MG;AMPOLA 2 ML;1;100;AMP;SIM;SIM;MED;Inativo
340100;CETOPROFENO IM;50 | MG/ML;1;;;;;;;MED;Inativo
268424;CETOPROFENO, SOLUCAO ORAL/GOTAS;20 | MG/ML;1 | GT;FRASCO 20 ML;1;20;FR;SIM;NAO;MED;Ativo
268424;CETOPROFENO, SOLUCAO ORAL/GOTAS;20 | MG/ML;1;;;;;;;MED;Ativo
271125;CETOTIFENO, FUMARATO ACIDO, SOLUCAO ORAL - GOTAS;1 | MG/ML;1 | GT;FRASCO 30 ML;1;600;FR;SIM;NAO;MED;Ativo
271125;CETOTIFENO, FUMARATO ACIDO, SOLUCAO ORAL - GOTAS;1 | MG/ML;1;;;;;;;MED;Ativo
271124.3;CETOTIFENO, FUMARATO ACIDO, XAROPE (FRASCO 100 ML);0.2 | MG/ML;1;;;;;;;MED;Ativo
271124.3;CETOTIFENO, FUMARATO ACIDO, XAROPE (FRASCO 100 ML);0.2 | MG/ML;1 | FR;FRASCO 100 ML;1;150;FR;NAO;NAO;MED;Ativo
271124.2;CETOTIFENO, FUMARATO ACIDO, XAROPE (FRASCO 120 ML);0.2 | MG/ML;1;;;;;;;MED;Ativo
271124.2;CETOTIFENO, FUMARATO ACIDO, XAROPE (FRASCO 120 ML);0.2 | MG/ML;1 | FR;FRASCO 120 ML;1;150;FR;NAO;NAO;MED;Ativo
271124.1;CETOTIFENO, FUMARATO ACIDO, XAROPE (FRASCO 150 ML);0.2 | MG/ML;1;;;;;;;MED;Ativo
271124.1;CETOTIFENO, FUMARATO ACIDO, XAROPE (FRASCO 150 ML);0.2 | MG/ML;1 | FR;FRASCO 150 ML;1;150;FR;NAO;NAO;MED;Ativo
340128;CETOTIFENO, FUMARATO, SOLUCAO OFTALMICA;0.345 | MG/ML;1 | FR;FRASCO 5 ML;1;5;FR;NAO;NAO;MED;Ativo
340128;CETOTIFENO, FUMARATO, SOLUCAO OFTALMICA;0.345 | MG/ML;1;;;;;;;MED;Ativo
342180;CETUXIMABE;2 | MG/ML;1 | FR/AMP;FRASCO-AMPOLA 50 ML;1;50;FR/AMP;NAO;NAO;MED;Inativo
342180;CETUXIMABE;2 | MG/ML;1;;;;;;;MED;Inativo
390008;CETUXIMABE 2MG/ML 50ML;2 | MG/ML;1;;;;;;;MED;Ativo
390008;CETUXIMABE 2MG/ML 50ML;2 | MG/ML;1 | ML;FR 50ML;1;;FR;SIM;NAO;MED;Ativo
273314;CIANOCOBALAMINA;2500 | MCG/ML;1;;;;;;;MED;Inativo
341882;CIANOCOBALAMINA;500 | MCG/ML;1;;;;;;;MED;Inativo
341882;CIANOCOBALAMINA;500 | MCG/ML;1 | MCG;AMPOLA 2 ML;1;1000;AMP;SIM;SIM;MED;Inativo
273314;CIANOCOBALAMINA;2500 | MCG/ML;1 | MCG;AMPOLA 2 ML;1;5000;AMP;SIM;SIM;MED;Inativo
270813;CIANOCOBALAMINA, ASSOCIADA COM PIRIDOXINA E TIAMINA;5 + 100 + 100 | MCG/ML;1;;;;;;;MED;Ativo
270813;CIANOCOBALAMINA, ASSOCIADA COM PIRIDOXINA E TIAMINA;5 + 100 + 100 | MCG/ML;1 | AMP;AMPOLA 2 ML;1;2;AMP;NAO;NAO;MED;Ativo
398382;CICLESONIDA, SUSPENSAO NASAL SPRAY;50 | MCG/DOSE;1;;;;;;;MED;Ativo
398382;CICLESONIDA, SUSPENSAO NASAL SPRAY;50 | MCG/DOSE;1 | FR;FRASCO 120 DOSE;1;120;FR;NAO;NAO;MED;Ativo
272166;CICLOBENZAPRINA;5 | MG;1;;;;;;;MED;Inativo
272166;CICLOBENZAPRINA;5 | MG;1 | MG;COMPRIMIDO 5MG;1;;COMP;SIM;NAO;MED;Inativo
268427;CICLOFOSFAMIDA;50 | MG;1 | DRAGEA;DRAGEA 50 MG;1;50;DRAGEA;NAO;NAO;MED;Inativo
340148;CICLOFOSFAMIDA;1 | G    ;1;;;;;;;MED;Inativo
340149;CICLOFOSFAMIDA;200 | MG;1;;;;;;;MED;Inativo
268427;CICLOFOSFAMIDA;50 | MG;1;;;;;;;MED;Inativo
340149;CICLOFOSFAMIDA;200 | MG;1 | MG;FRASCO-AMPOLA;1;200;FR/AMP;SIM;SIM;MED;Inativo
340148;CICLOFOSFAMIDA;1 | G    ;1 | MG;FRASCO-AMPOLA;1;1000;FR/AMP;SIM;SIM;MED;Inativo
272134;CICLOPENTOLATO OFT;1 | %    ;1 | GT;FRASCO 5 ML;1;100;FR;SIM;SIM;MED;Inativo
272134;CICLOPENTOLATO OFT;1 | %    ;1;;;;;;;MED;Inativo
288001;CICLOPIROX OLAMINA, ESMALTE P/ UNHAS;80 | MG/ML;1 | BISNAGA;FRASCO 6 G;1;6;BISNAGA;NAO;NAO;MED;Ativo
288001;CICLOPIROX OLAMINA, ESMALTE P/ UNHAS;80 | MG/ML;1;;;;;;;MED;Ativo
271107;CICLOSPORINA;100 | MG;1;;;;;;;MED;Inativo
271106;CICLOSPORINA;50 | MG;1 | CPS;CAPSULA 50 MG;1;;CPS;NAO;NAO;MED;Ativo
271104;CICLOSPORINA;25 | MG;1 | CPS;CAPSULAULA 25 MG;1;25;CPS;NAO;NAO;MED;Ativo
271106;CICLOSPORINA;50 | MG;1;;;;;;;MED;Ativo
271104;CICLOSPORINA;25 | MG;1;;;;;;;MED;Ativo
271107;CICLOSPORINA;100 | MG;1 | CPS;CAPSULA 100 MG;1;100;CPS;NAO;NAO;MED;Inativo
298734;CICLOSPORINA, EMULSAO OFTALMICA;0.5 | MG/ML;1 | ML;FRASCO 0,4 ML;1;0;FR;NAO;NAO;MED;Ativo
298734;CICLOSPORINA, EMULSAO OFTALMICA;0.5 | MG/ML;1;;;;;;;MED;Ativo
271114;CICLOSPORINA, MICROEMULSAO ORAL;100 | MG/ML;1;;;;;;;MED;Ativo
271114;CICLOSPORINA, MICROEMULSAO ORAL;100 | MG/ML;1 | ML;FRASCO 50 ML;1;50;FR;NAO;NAO;MED;Ativo
302942;CICLOSPORINA, SOLUCAO ORAL;100 | MG/ML;1 | ML;MILILITRO 50 ML;1;50;FR;NAO;NAO;MED;Ativo
302942;CICLOSPORINA, SOLUCAO ORAL;100 | MG/ML;1;;;;;;;MED;Ativo
276377;CILOSTAZOL;50 | MG;1;;;;;;;MED;Inativo
276377;CILOSTAZOL;50 | MG;1 | COMP;COMPRIMIDO 50 MG;1;50;COMP;NAO;NAO;MED;Inativo
340167;CIMETIDINA, SOLUCAO INJETAVEL;150 | MG/ML;1 | AMP;AMPOLA 2 ML;1;2;AMP;NAO;NAO;MED;Ativo
340167;CIMETIDINA, SOLUCAO INJETAVEL;150 | MG/ML;1;;;;;;;MED;Ativo
267629;CINARIZINA;75 | MG;1;;;;;;;MED;Inativo
267629;CINARIZINA;75 | MG;1 | COMP;COMPRIMIDO 75 MG;1;75;COMP;NAO;NAO;MED;Inativo
267632;CIPROFLOXACINO;500 | MG;1 | COMP;COMPRIMIDO 500 MG;1;500;COMP;NAO;NAO;MED;Inativo
267632;CIPROFLOXACINO;500 | MG;1;;;;;;;MED;Inativo
267631;CIPROFLOXACINO CLORIDRATO;250 | MG;1 | COMP;COMPRIMIDO 250 MG;1;250;COMP;NAO;NAO;MED;Ativo
267631;CIPROFLOXACINO CLORIDRATO;250 | MG;1;;;;;;;MED;Ativo
327794;CIPROFLOXACINO CLORIDRATO, ASSOCIADA COM DEXAMETASONA, POMADA OFTALMICA;3,5 + 1 | MG/G;1 | BISNAGA;BISNAGA 3,5 G;1;4;BISNAGA;NAO;NAO;MED;Ativo
327794;CIPROFLOXACINO CLORIDRATO, ASSOCIADA COM DEXAMETASONA, POMADA OFTALMICA;3,5 + 1 | MG/G;1;;;;;;;MED;Ativo
348344;CIPROFLOXACINO CLORIDRATO SUSPENSAO ORAL FORMULACAO ESPECIALMENTE MANIPULADA;50 | MG/ML;1 | ML;FRASCO 5 ML;1;5;FR;SIM;SIM;MED;Ativo
348344;CIPROFLOXACINO CLORIDRATO SUSPENSAO ORAL FORMULACAO ESPECIALMENTE MANIPULADA;50 | MG/ML;1;;;;;;;MED;Ativo
284102;CIPROFLOXACINO COM DEXAMETASONA OFT;3,5 + 1 | MG/ML;1;;;;;;;MED;Inativo
284102;CIPROFLOXACINO COM DEXAMETASONA OFT;3,5 + 1 | MG/ML;1 | GT;FRASCO 5 ML;1;100;FR;SIM;SIM;MED;Inativo
393327;CIPROFLOXACINO COM HIDROCORTISONA OTOL;2 + 10 | MG/ML;1 | GT;FRASCO 5 ML;1;100;FR;SIM;SIM;MED;Inativo
393327;CIPROFLOXACINO COM HIDROCORTISONA OTOL;2 + 10 | MG/ML;1;;;;;;;MED;Inativo
292418.1;CIPROFLOXACINO FR 200 ML;2 | MG/ML;1 | MG;FRASCO 200 ML;1;400;FR;SIM;SIM;MED;Inativo
292418.1;CIPROFLOXACINO FR 200 ML;2 | MG/ML;1;;;;;;;MED;Inativo
292418.2;CIPROFLOXACINO INJ FR 100 ML;2 | MG/ML;1 | MG;FRASCO 100 ML;1;200;FR;SIM;SIM;MED;Inativo
292418.2;CIPROFLOXACINO INJ FR 100 ML;2 | MG/ML;1;;;;;;;MED;Inativo
331158;CIPROFLOXACINO OFT;3.5 | MG/ML;1;;;;;;;MED;Inativo
331158;CIPROFLOXACINO OFT;3.5 | MG/ML;1 | GT;FRASCO 5 ML;1;100;FR;SIM;SIM;MED;Inativo
268077;CIPROTERONA;50 | MG;1;;;;;;;MED;Inativo
331980;CIPROTERONA;100 | MG;1 | COMP;COMPRIMIDO 100 MG;1;100;COMP;NAO;NAO;MED;Inativo
268077;CIPROTERONA;50 | MG;1 | COMP;COMPRIMIDO 50 MG;1;50;COMP;NAO;NAO;MED;Inativo
331980;CIPROTERONA;100 | MG;1;;;;;;;MED;Inativo
340178;CISATRACURIO;2 | MG/ML;1;;;;;;;MED;Inativo
340178;CISATRACURIO;2 | MG/ML;1 | MG;AMPOLA 5 ML;1;10;AMP;SIM;SIM;MED;Inativo
340177;CISATRACURIO BESILATO, SOLUCAO INJETAVEL;5 | MG/ML;1;;;;;;;MED;Ativo
340177;CISATRACURIO BESILATO, SOLUCAO INJETAVEL;5 | MG/ML;1 | AMP;AMPOLA 10 ML;1;10;AMP;NAO;NAO;MED;Ativo
340183;CISPLATINA;50 | MG;1 | MG;FRASCO-AMPOLA;1;50;FR/AMP;SIM;SIM;MED;Inativo
340182;CISPLATINA;10 | MG;1 | MG;FRASCO-AMPOLA;1;10;FR/AMP;SIM;SIM;MED;Inativo
340183;CISPLATINA;50 | MG;1;;;;;;;MED;Inativo
